query,product,label 
0ffice chairs without wheels,"BOSSIN Office Chair Mesh Desk Chair Ergonomic Computer Chair with Lumbar Support Modern Executive Adjustable Chair Rolling Swivel Chairs for Women Men,Black (Black)",substitute
0ffice chairs without wheels,"Ticova Ergonomic Office Chair - High Back Desk Chair with Adjustable Lumbar Support, Headrest & 3D Metal Armrest - 130° Rocking Mesh Computer Chair",substitute
0ffice chairs without wheels,"Office Chair Ergonomic Desk Chair PU Leather Computer Chair with Lumbar Support Flip up Armrest Task Chair Rolling Swivel Executive Chair for Adults(Black) (Black, with Massage)",exact
0ffice chairs without wheels,BERLMAN Ergonomic Mid Back Mesh Office Chair Desk Chair with Flip-up Arms and Adjustable Height (White),irrelevant
0ther gas grill not webber,Char- Broil Standard Portable Liquid Propane Gas Grill,exact
0ther gas grill not webber,"George Foreman, Silver, 12+ Servings Upto 15 Indoor/Outdoor Electric Grill, GGR50B, REGULAR",irrelevant
0ther gas grill not webber,"Weber 46110001 Spirit E-210 Gas Grill | Liquid Propane, 2-Burner | Black",irrelevant
0ther gas grill not webber,"Blackstone 1554 Cooking 4 Burner Flat Top Gas Grill Propane Fuelled Restaurant Grade Professional 36” Outdoor Griddle Station with Side Shelf, 36 Inch, Black",exact
0ther gas grill not webber,"Cuisinart CGG-306 Chef's Style Propane Tabletop Grill, Two-Burner, Stainless Steel",exact
0ther gas grill not webber,"Weber 54060001 Q2200 Liquid Propane Grill , Gray",irrelevant
0ther gas grill not webber,"Weber 50060001 Q1000 Liquid Propane Grill,Chrome",irrelevant
0ther gas grill not webber,"Weber 52020001 Q1400 Electric Grill, Gray",irrelevant
0ther gas grill not webber,"Weber Original Kettle Premium Charcoal Grill, 22-Inch, Black",irrelevant
0ther gas grill not webber,"Weber 51010001 Q1200 Liquid Propane Grill, Black",irrelevant
0ther gas grill not webber,"George Foreman 12-Serving Indoor/Outdoor Rectangular Electric Grill, Red, GFO201R",substitute
0ther gas grill not webber,"Cuisinart CGG-059 Propane, Grillster 8,000 BTU Portable Gas Grill",exact
0ther gas grill not webber,"Weber 45010001 Spirit II E-310 3-Burner Liquid Propane Grill, Black",substitute
0ther gas grill not webber,"Weber 44010001 Spirit II E-210 2-Burner Liquid Propane Grill, Black",irrelevant
0ther gas grill not webber,"Char-Broil 463377319 Performance 4-Burner Cart Style Liquid Propane Gas Grill, Stainless Steel",exact
0ther gas grill not webber,"Char-Broil 20602107-01 Patio Bistro TRU-Infrared Electric Grill, Blue",substitute
1 '' leather belts without buckles,"Slidebelts Men's Animal-Friendly Leather Belt Without Holes - Gunmetal Buckle/Mocha Brown Leather (Trim-to-fit: Up to 48"" Waist)",substitute
1 '' leather belts without buckles,"SlideBelts Men's Vegan Leather Belt Without Holes - Matte Black Buckle/Black Leather (Trim-to-fit: Up to 48"" Waist)",irrelevant
1 '' leather belts without buckles,"Levi's Men's Cut to Fit 3 Pack Web Belt with Buckle, Black/Olive/Khaki, One Size",irrelevant
1 '' leather belts without buckles,X XHtang Men's 35mm Genuine Leather Belt Without Buckle,exact
1 '' leather belts without buckles,"Belt for buckle men Snap on Strap Full Grain One Piece Leather no buckle,1 1/2"" Wide, Made in USA, Black size 38",substitute
1 '' leather belts without buckles,Marino’s Men Genuine Leather Dress Belt with Single Prong Buckle - Black - 46,irrelevant
1 '' leather belts without buckles,Gelante Genuine Full Grain Leather Belt Strap without Belt Buckle G2016-BK-M,exact
1 '' leather belts without buckles,Men's Leather Ratchet Belt Strap Multiple Colour Without Buckle 35mm 1.38 inches Wide,exact
1 '' leather belts without buckles,"Dockers Men's Leather Braided Casual and Dress Belt,Black,36",substitute
1 '' leather belts without buckles,"Marino Avenue Men’s Genuine Leather Ratchet Dress Belt with Linxx Buckle - Gift Box - Gold Vintage - Mahogany - Adjustable from 28"" to 44"" Waist",exact
1 '' leather belts without buckles,"CHAOREN Ratchet Belt Replacement Strap 1 3/8”, Leather Belt Strap for 40MM Slide Click Buckle",exact
1 '' leather belts without buckles,"Black Leather Belt, Fashion & Classic Design for Dress and Causal (Size 36 (Waist 34), Basic Black)",substitute
1 '' leather belts without buckles,"Falari Replacement Genuine Leather Belt Strap Without Buckle Snap on Strap 1.5"" Wide 8005-WHITE-40",substitute
1 '' leather belts without buckles,"Reversible Belts for Men, CHAOREN Leather Jeans Belt 1 3/8"" Black & Brown, Adjustable Trim to Fit (Black/Dark Brown 2, 44 (Fits Pants Size 42))",substitute
1 '' leather belts without buckles,"40mm Click Belt Buckle Only for 1 3/8 Ratchet Belt Strap, CHAOREN Automatic Slide Buckle Adjustable",irrelevant
1 '' leather belts without buckles,"CHAOREN Ratchet Belt Strap Only 1 1/4”, Replacement Leather Belt 1.25"" without Buckle",exact
1 '' leather belts without buckles,"Mens Leather Ratchet Belt Strap Only 1 3/8” without Buckle (28""-42"" Waist Adjustable, Black leather -106)",exact
1 '' leather belts without buckles,"Mens Belt No Buckle,White Ratchet Leather Belt Business Wedding Cowhide Belt Adjustable(White,51.2'')",substitute
1 '' leather belts without buckles,"Mio Marino Mens Genuine Leather Ratchet Belt Replacement Strap 1 1/8 Without Buckle - Black/Brown - Adjustable from 38"" to 54"" Waist",exact
1 '' leather belts without buckles,"Bleiou 2 Pack Genuine Leather Belt Only 1 3/8"" Replacement Leather without Buckle(Black & Brown)",substitute
1 '' leather belts without buckles,"Baitaihem Men's Leather Belt Only , 2 Pack Replacement Leather Belt Strap without Buckle 1 3/8”(Black & Brown)",exact
1 '' leather belts without buckles,Falari Replacement Genuine Leather Dress Belt Strap Without Buckle Snap on Strap 33mm fit 35mm Buckle - Black - M,exact
1 '' leather belts without buckles,"Barry.Wang Mens Ratchet Belt Without Buckle,Burgundy Genuine Leather Belt No Buckle Replaceable Belt 49.2''",irrelevant
1 '' leather belts without buckles,"Mens Leather belt Full Grain One Piece Vintage Distressed Style Snap on Strap for Interchangeable Buckles, 1 .25"" Wide, OSAKA BROWN,size 40,1043",exact
1 '' leather belts without buckles,"HJONES Men’s Replacement Belt Strap, Men's Leather Belt for Belt Buckle with Silver Snap On Belt Without Buckle 1 1/2” Wide (Brown, 34)…",exact
1 '' leather belts without buckles,"Men's Genuine Leather Belts for Men Dress Belts Premium Quality - Classic and Fashion Design for Work Business and Casual (90, common texture 1 1/4"" wide)",irrelevant
1 '' leather belts without buckles,"Belt for buckle Western full grain Leather Engraved Tooled Strap w/Snaps for Interchangeable Buckles, USA,2022-06, size 42",substitute
1 '' leather belts without buckles,"JASGOOD Leather belt Strap for Men,Black Snap Leather Belt No Buckle,Black without buckle,Suit for pant size 34-39 Inches",exact
1 '' leather belts without buckles,"Vatee's Reversible Genuine Leather Replacement Belt Strap For Women without Buckle 1""/25mm Wide 37"" Long Light Blue & Black",exact
1 '' leather belts without buckles,"Vatee's Women's Reversible Real Leather Replacement Belt Strap without Buckle 1""/25mm Wide Adjustable 37"" Long White/Black",exact
1 '' leather belts without buckles,"Vatee's Reversible Genuine Leather Belts For Men/Women Replacement Belt Strap Without Buckle 1.25""(32mm) Wide 39""(100cm) Long Black & Orange",exact
1 '' leather belts without buckles,"Fancy Women Circle Leather Belt without Pin, No Holes Black Waist Belt for Dress, Jeans, Blouse",substitute
1 '' leather belts without buckles,"CHAOREN Ratchet Belt Replacement Strap 1 3/8”, Genuine Leather Belt Casual for 40MM Slide Click Buckle",exact
1 '' leather belts without buckles,"BeltBro Titan Brown MultiPack No Buckle Elastic Belt For Men — Package Includes 1 Small, 1 Medium, 1 Large — Fits 1.5 Inch Belt Loops, Comfortable and Easy To Use",substitute
1 '' leather belts without buckles,"HJones Leather Belt for Belt Buckle Men's, 1.5"" Replacement Belt Strap Without Buckle (Grey, 34)",exact
1 '' leather belts without buckles,"Reversible Belt Strap Replacement 1 3/8"" (34mm), Chaoren Jeans Belt Black & Brown Without Buckle…",exact
1 '' leather belts without buckles,"KAERMU Men's Leather Ratchet Belt Strap Only 35mm 1 3/8,Leather Belt without Buckle",substitute
1 '' leather belts without buckles,"KAERMU Men's Leather Ratchet Belt Strap Only 30mm 1 1/8,Leather Belt without Buckle",exact
1 '' leather belts without buckles,"KAERMU Men's Leather Belt Strap Without Buckle, Strap ONLY 3.0cm / 3.2cm / 3.5cm / 3.8cm （4size） wide",substitute
1 '' leather belts without buckles,"Full Grain Leather Belts for Men, Chaoren 100% One-Piece Genuine Leather Belt 1 1/2"", Vintage Distressed Style Snap Belt (Belt for Belt Buckle)",exact
1 0z plastic containers without lids,"Bormioli Rocco Glass Frigoverre Jug With Airtight Lid (1 Liter): Clear Pitcher With Hermetic Sealing, Easy Pour Spout & Handle – For Water, Juice, Iced Coffee & Iced Tea",irrelevant
1 0z plastic containers without lids,"Sistema KLIP IT Rectangular Collection Food Storage Container,236 Oz",substitute
1 0z plastic containers without lids,"Deli Food Storage Containers with Lids, 16 Ounce (48 Count)",irrelevant
1 0z plastic containers without lids,"Sistema To Go Collection 1.18 Oz. Salad Dressing Containers, Pink/Green/Blue/Purple, 4 Pack, BPA Free, Reusable",substitute
1 0z plastic containers without lids,"Sistema To Go Collection Mini Bites Small Food Storage Containers, 4.39 oz./130 mL, Pink/Green/Blue, 3 Count",exact
1 0z plastic containers without lids,"Freshware Food Storage Containers [24 Set] 32 oz Plastic Deli Containers with Lids, Slime, Soup, Meal Prep Containers | BPA Free | Stackable | Leakproof | Microwave/Dishwasher/Freezer Safe",irrelevant
1 0z plastic containers without lids,"Freshware Food Storage Containers [50 Set] 8 oz Plastic Deli Containers with Lids, Slime, Soup, Meal Prep Containers | BPA Free | Stackable | Leakproof | Microwave/Dishwasher/Freezer Safe",substitute
1 0z plastic containers without lids,"EDI D08025 Food Storage Plastic Lids Set, Pack of 25 Deli Containers (25, 8 OZ)",irrelevant
1 0z plastic containers without lids,Pinnacle Mercantile 1 Gallon Plastic Jars with Screw on Lined Lids 2 Pack Wide Mouth Food StorageContainers,substitute
1 0z plastic containers without lids,"Crystalware, Disposable 2oz. Plastic Portion Cups (No Lids) Condiment Cup, Jello Shot, Souffle Portion, Sampling Cup, 100 Cups Clear (2 Ounce 100 Cups)",substitute
1 0z plastic containers without lids,"EDI Clear Disposable Plastic Portion Cups/Souffle Cups with Lids, 2 Ounce (50 Count)",substitute
1 0z plastic containers without lids,"GOLDEN APPLE, 9oz-25sets. Clear Plastic Cups with no holes Dome lids, BPA Free",substitute
1 0z plastic containers without lids,"EDI Clear Disposable Plastic Portion Cups/Souffle Cups with Lids, 1 Ounce (100 Count)",irrelevant
1 0z plastic containers without lids,"WeeSprout Leakproof Baby Food Storage - 12 Container Set, Small Plastic Containers with Lids, Lock in Freshness, Nutrients, & Flavor, Freezer & Dishwasher Friendly, 4oz Snack Container",irrelevant
1 0z plastic containers without lids,"Safeware [50 Sets] Deli Plastic Food Storage Containers with Airtight Lids - Great for Slime, Soup, Portion Control and Meal Prep | Microwave | Dishwasher | Freezer Safe | Leakproof | Stackable",irrelevant
1 0z plastic containers without lids,"GOLDEN APPLE, 5.5-Ounce 50sets Clear Plastic Jello Shot Souffle Cups with Lids, Souffle Cups, Condiment Cups, Parfait Cups, Dessert Cups,",substitute
1 0z plastic containers without lids,"New Century, 50-Pack [32 oz] 1-Compartment Food Container - Rectangular Meal Prep Bento with Lid - Portable Lunch Box - Stackable - BPA Free - Freezer/Microwave/Dishwasher Safe - Reusable Storage",exact
1 0z plastic containers without lids,"DecorRack 8 Pack 8 Oz Small Empty Plastic Storage Jars with Screw On Lids Round Wide Mouth Food Grade All Purpose Storage Containers for Kitchen, Art and Craft Slime Storage Jars (Assorted)",substitute
1 0z plastic containers without lids,"GOLDEN APPLE, 9oz-30sets Clear Plastic Cups with Clear Flat no Hole lids",irrelevant
1 0z plastic containers without lids,"[100 Sets] 1 oz Small Plastic Containers with Lids, Jello Shot Cups with Lids, Disposable Portion Cups, Condiment Containers with Lids, Souffle Cups for Sauce and Dressing",substitute
1 0z plastic containers without lids,"Clear Plastic Cups with Lids (50 Count) Dessert Cups with Lids - Ice Cream Cups - Plastic Fruit Cups - Mini Snack Bowls and Dome Lids without Hole, 8 Ounce",substitute
1 0z plastic containers without lids,"Plastic Deli Food Storage Containers With Leak-Proof Lids 48 Pack, 16 Oz | Microwaveable Airtight Container For Soups, Snacks, Meal Prep, Salad, Ice Cream | BPA-Free Kitchen & Restaurant Supplies (48)",exact
1 0z plastic containers without lids,"16oz Plastic Jars With Lids, Accguan Airtight Container for Food Storage, Clear Plastic Jars Ideal For Dry Food, Peanut Butter, Honey and Jam Storage, Set of 12",substitute
1 0z plastic containers without lids,"GOLDEN APPLE, 9oz-25sets Color Cups with Dome lids No Hole (Blue)",irrelevant
1 0z plastic containers without lids,"PlastiMade Clear Disposable Plastic Portion Cups With Lids (100 Sets - 1 Oz) - Disposable Condiment Cups, Sauce/Dip/Dressing Cups, Souffle Cups & Jello Shot Cups With Lids | Great Sampling Containers",substitute
1 0z plastic containers without lids,"Food Storage Containers with Lids - Food Containers Meal Prep Plastic Containers with Lids Food Prep Containers Deli Containers with Lids Freezer Containers by Prep Naturals, 25 Ounce, 10 Pack",substitute
1 0z plastic containers without lids,"Freshware Food Storage Containers [50 Set] 16 oz Plastic Deli Containers with Lids, Slime, Soup, Meal Prep Containers | BPA Free | Stackable | Leakproof | Microwave/Dishwasher/Freezer Safe",irrelevant
1 0z plastic containers without lids,"8 OZ Plastic Jars with Lids, (Dabacc) 24 Pack Clear Plastic Slime Containers for Kitchen and Household Food Storage of Dry Goods, Creams and More, BPA Free",substitute
1 0z plastic containers without lids,"Bekith 30 Pack 2 oz Plastic Empty Lotion Containers Clear Travel Bottles with Black Flip Cap and 10 Funnels for Shampoo, Conditioner, Lotion",substitute
1 0z plastic containers without lids,"SATINIOR 36 Pieces Plastic Jars Round Clear Leak Proof Cosmetic Container Jars with Inner Liners and Lids for Lotions Ointments Travel Make Up Storage (1 oz, Black)",irrelevant
1 0z plastic containers without lids,"[200 Sets - 2 oz.] Small Plastic Containers with Lids, Jello Shot Cups, Condiment Cups, 2oz Dipping Sauce & Salad Dressing Container, Disposable Mini Plastic Portion Souffle Cups Ramekins, Pudding Cup",substitute
1 0z plastic containers without lids,100 Pieces Empty Makeup Jars 15g Cosmetic Containers with Lids Leak Proof Refillable Bottles Little Acrylic Jars with Lids,substitute
1 0z plastic containers without lids,"plastimade Clear Disposable Plastic Portion Cups with Lids (200 Sets - 1 Oz) - Disposable Condiment Cups, Sauce/Dip/Dressing Cups, Souffle Cups & Jello Shot Cups with Lids | Great Sampling Container",substitute
1 0z plastic containers without lids,24Pack 8oz Plastic Jar Storage Container with White Lids Airtight Clear Wide-mouth Slime Storage Jars for Cosmetic Cream Light Clay,substitute
1 0z plastic containers without lids,"Bekith 40 Pack 1 oz Plastic Empty Bottles with Flip Cap, Small Refillable Travel Bottles Leak Proof Travel Size Containers for Shampoo, Liquid Body Soap, Lotion",substitute
1 0z plastic containers without lids,"50 Pack 12oz Clear Plastic Cups with Dome Lids (No Hole), Crystal PET Disposable Dessert Cups for Parfait Ice Cream Fruit Iced Cold Drinks",exact
1 0z plastic containers without lids,"Glass Pitcher with Lid, 105oz Glass Water Pitcher with Precise Scale Line, BEYONDA 18/8 Stainless Steel Iced Tea Pitcher, Easy Clean Heat Resistant Borosilicate Glass for Milk, Cold&Hot Beverages",irrelevant
1 0z plastic containers without lids,2oz Plastic Jars with Lids 36PCS Small Cosmetic Slime Containers Clear Travel Round Jars Empty Sample Containers Leak Proof Pot Jars with Black Lids for Lotion and Cream Acrylic Powder Lip Scrubs,substitute
